63.000000 0.015873 95.247047 396.862697 8.273012 63.000000 270582939648.000000 376.568635 397278.000000 3645.000000 500094.000000 56906534904.194740 1144561273430837433478691160064.000000 0.000000
64.000000 0.015625 96.000000 400.000000 8.339726 64.000000 274877906944.000000 384.000000 409984.000000 3772.000000 524288.000000 68719476736.000000 3433683820292512441173561835520.000000 0.000000
65.000000 0.015385 96.747093 403.112887 8.405931 65.000000 279172874240.000000 391.453908 422890.000000 3901.000000 549250.000000 82800135377.910553 10301051460877537886470638927872.000000 0.000000
66.000000 0.015152 97.488461 406.201920 8.471638 66.000000 283467841536.000000 398.930012 435996.000000 4032.000000 574992.000000 99549862361.286392 30903154382632611407612103098368.000000 0.000000
67.000000 0.014925 98.224233 409.267639 8.536860 67.000000 287762808832.000000 406.427976 449302.000000 4165.000000 601526.000000 119435277138.105331 92709463147897834222836309295104.000000 0.000000
68.000000 0.014706 98.954535 412.310563 8.601606 68.000000 292057776128.000000 413.947473 462808.000000 4300.000000 628864.000000 142997983202.671326 278128389443693520682907437367296.000000 0.000000
69.000000 0.014493 99.679486 415.331193 8.665887 69.000000 296352743424.000000 421.488188 476514.000000 4437.000000 657018.000000 170865602807.570282 834385168331080489991128274173952.000000 0.000000
70.000000 0.014286 100.399203 418.330013 8.729714 70.000000 300647710720.000000 429.049811 490420.000000 4576.000000 686000.000000 203764292666.717010 2503155504993241614088572898377728.000000 0.000000
71.000000 0.014085 101.113797 421.307489 8.793095 71.000000 304942678016.000000 436.632045 504526.000000 4717.000000 715822.000000 242532921095.686401 7509466514979724842265718695133184.000000 0.000000
72.000000 0.013889 101.823376 424.264069 8.856040 72.000000 309237645312.000000 444.234600 518832.000000 4860.000000 746496.000000 288139106899.549438 22528399544939172220954146871705600.000000 0.000000
73.000000 0.013699 102.528045 427.200187 8.918558 73.000000 313532612608.000000 451.857193 533338.000000 5005.000000 778034.000000 341697342141.748596 67585198634817525886234477469892608.000000 0.000000
74.000000 0.013514 103.227903 430.116263 8.980658 74.000000 317827579904.000000 459.499549 548044.000000 5152.000000 810448.000000 404489444887.288086 202755595904452568435331395554902016.000000 0.000000
75.000000 0.013333 103.923048 433.012702 9.042349 75.000000 322122547200.000000 467.161402 562950.000000 5301.000000 843750.000000 477987614296.600708 608266787713357742199482334083809280.000000 0.000000
76.000000 0.013158 104.613575 435.889894 9.103637 76.000000 326417514496.000000 474.842491 578056.000000 5452.000000 877952.000000 563880389253.982544 1824800363140073226598447002251427840.000000 0.000000
77.000000 0.012987 105.299573 438.748219 9.164532 77.000000 330712481792.000000 482.542564 593362.000000 5605.000000 913066.000000 664101843263.325806 5474401089420219384647435827401457664.000000 0.000000
78.000000 0.012821 105.981130 441.588043 9.225040 78.000000 335007449088.000000 490.261373 608868.000000 5760.000000 949104.000000 780864382867.258179 16423203268260656973350686764793069568.000000 0.000000
79.000000 0.012658 106.658333 444.409721 9.285169 79.000000 339302416384.000000 497.998679 624574.000000 5917.000000 986078.000000 916695554594.451172 49269609804781973281235301729201815552.000000 0.000000
80.000000 0.012500 107.331263 447.213595 9.344927 80.000000 343597383680.000000 505.754248 640480.000000 6076.000000 1024000.000000 1074479306683.732788 147808829414345929288438870926895874048.000000 0.000000
81.000000 0.012346 108.000000 450.000000 9.404319 81.000000 347892350976.000000 513.527850 656586.000000 6237.000000 1062882.000000 1257502196862.077637 443426488243037806754782544259268476928.000000 0.000000
